,ParkCode,Month,Visitors,State,Full Name,Lat,Lon
297,efmo,9,9325,IA,Effigy Mounds National Monument,43.08095081,-91.19687517
298,efmo,10,1856,IA,Effigy Mounds National Monument,43.08095081,-91.19687517
299,efmo,11,2066,IA,Effigy Mounds National Monument,43.08095081,-91.19687517
300,heho,0,1088,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
301,heho,1,2483,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
302,heho,2,13869,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
303,heho,3,7318,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
304,heho,4,12954,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
305,heho,5,13943,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
306,heho,6,17001,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
307,heho,7,20359,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
308,heho,8,11425,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
309,heho,9,10407,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
310,heho,10,7289,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
311,heho,11,7552,IA,Herbert Hoover National Historic Site,41.66793558,-91.35232139
312,grpo,0,45,MN,Grand Portage National Monument,47.99294217,-89.75573031
313,grpo,1,1178,MN,Grand Portage National Monument,47.99294217,-89.75573031
314,grpo,2,1951,MN,Grand Portage National Monument,47.99294217,-89.75573031
315,grpo,3,1680,MN,Grand Portage National Monument,47.99294217,-89.75573031
316,grpo,4,5619,MN,Grand Portage National Monument,47.99294217,-89.75573031
317,grpo,5,14226,MN,Grand Portage National Monument,47.99294217,-89.75573031
318,grpo,6,21929,MN,Grand Portage National Monument,47.99294217,-89.75573031
319,grpo,7,28561,MN,Grand Portage National Monument,47.99294217,-89.75573031
320,grpo,8,10659,MN,Grand Portage National Monument,47.99294217,-89.75573031
321,grpo,9,6480,MN,Grand Portage National Monument,47.99294217,-89.75573031
322,grpo,10,1389,MN,Grand Portage National Monument,47.99294217,-89.75573031
323,grpo,11,1268,MN,Grand Portage National Monument,47.99294217,-89.75573031
324,miss,0,14748,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
325,miss,1,23989,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
326,miss,2,28378,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
327,miss,3,24273,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
328,miss,4,44731,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
329,miss,5,39590,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
330,miss,6,50597,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
331,miss,7,44205,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
332,miss,8,32300,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
333,miss,9,22234,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
334,miss,10,26417,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
335,miss,11,23220,MN,Mississippi National River and Recreation Area,44.942487,-93.098712
336,pipe,0,2,MN,Pipestone National Monument,44.01351958,-96.32475523
337,pipe,1,250,MN,Pipestone National Monument,44.01351958,-96.32475523
338,pipe,2,1178,MN,Pipestone National Monument,44.01351958,-96.32475523
339,pipe,3,2458,MN,Pipestone National Monument,44.01351958,-96.32475523
340,pipe,4,10072,MN,Pipestone National Monument,44.01351958,-96.32475523
341,pipe,5,13185,MN,Pipestone National Monument,44.01351958,-96.32475523
342,pipe,6,16752,MN,Pipestone National Monument,44.01351958,-96.32475523
343,pipe,7,16235,MN,Pipestone National Monument,44.01351958,-96.32475523
344,pipe,8,8928,MN,Pipestone National Monument,44.01351958,-96.32475523
345,pipe,9,6250,MN,Pipestone National Monument,44.01351958,-96.32475523
346,pipe,10,1448,MN,Pipestone National Monument,44.01351958,-96.32475523
347,pipe,11,750,MN,Pipestone National Monument,44.01351958,-96.32475523
348,voya,0,4458,MN,Voyageurs National Park,48.48370609,-92.8382913
349,voya,1,7602,MN,Voyageurs National Park,48.48370609,-92.8382913
350,voya,2,3214,MN,Voyageurs National Park,48.48370609,-92.8382913
351,voya,3,213,MN,Voyageurs National Park,48.48370609,-92.8382913
352,voya,4,28198,MN,Voyageurs National Park,48.48370609,-92.8382913
353,voya,5,47387,MN,Voyageurs National Park,48.48370609,-92.8382913
354,voya,6,52031,MN,Voyageurs National Park,48.48370609,-92.8382913
355,voya,7,50586,MN,Voyageurs National Park,48.48370609,-92.8382913
356,voya,8,25517,MN,Voyageurs National Park,48.48370609,-92.8382913
357,voya,9,11047,MN,Voyageurs National Park,48.48370609,-92.8382913
358,voya,10,2472,MN,Voyageurs National Park,48.48370609,-92.8382913
359,voya,11,249,MN,Voyageurs National Park,48.48370609,-92.8382913
360,apis,0,0,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
361,apis,1,4424,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
362,apis,2,4602,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
363,apis,3,4311,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
364,apis,4,14080,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
365,apis,5,31904,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
366,apis,6,67657,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
367,apis,7,64711,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
368,apis,8,30468,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
369,apis,9,14045,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
370,apis,10,2537,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
371,apis,11,1874,WI,Apostle Islands National Lakeshore,46.96240467,-90.66045665
372,sacn,0,609,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
373,sacn,1,151,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
374,sacn,2,211,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
375,sacn,3,24746,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
376,sacn,4,84689,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
377,sacn,5,128517,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
378,sacn,6,159457,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
379,sacn,7,139884,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
380,sacn,8,81626,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
381,sacn,9,14345,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
382,sacn,10,3588,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
383,sacn,11,435,WI,Saint Croix National Scenic Riverway,45.70019235,-92.36126685
384,isro,0,4,MI,Isle Royale National Park,48.01145819,-88.82780657
385,isro,1,37,MI,Isle Royale National Park,48.01145819,-88.82780657
386,isro,2,55,MI,Isle Royale National Park,48.01145819,-88.82780657
387,isro,3,61,MI,Isle Royale National Park,48.01145819,-88.82780657
388,isro,4,1055,MI,Isle Royale National Park,48.01145819,-88.82780657
389,isro,5,4837,MI,Isle Royale National Park,48.01145819,-88.82780657
390,isro,6,7714,MI,Isle Royale National Park,48.01145819,-88.82780657
391,isro,7,8798,MI,Isle Royale National Park,48.01145819,-88.82780657
392,isro,8,3342,MI,Isle Royale National Park,48.01145819,-88.82780657
393,isro,9,402,MI,Isle Royale National Park,48.01145819,-88.82780657
394,isro,10,47,MI,Isle Royale National Park,48.01145819,-88.82780657
395,isro,11,58,MI,Isle Royale National Park,48.01145819,-88.82780657
396,kewe,0,0,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
397,kewe,1,365,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
398,kewe,2,513,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
399,kewe,3,458,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
400,kewe,4,2067,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
401,kewe,5,2214,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
402,kewe,6,4244,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
403,kewe,7,4399,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
404,kewe,8,3714,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
405,kewe,9,2050,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
406,kewe,10,153,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
407,kewe,11,358,MI,Keweenaw National Historical Park,47.1792308,-88.52275344
408,piro,0,18635,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
409,piro,1,20092,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
410,piro,2,18510,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
411,piro,3,9860,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
412,piro,4,43944,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
413,piro,5,116857,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
414,piro,6,211480,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
415,piro,7,212635,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
416,piro,8,128718,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
417,piro,9,60334,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
418,piro,10,5637,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
419,piro,11,12013,MI,Pictured Rocks National Lakeshore,46.56435642,-86.31628733
420,rira,0,16693,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
421,rira,1,12619,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
422,rira,2,16607,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
423,rira,3,18343,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
424,rira,4,22929,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
425,rira,5,24148,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
426,rira,6,23827,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
427,rira,7,28671,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
428,rira,8,19473,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
429,rira,9,18170,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
430,rira,10,12428,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
431,rira,11,12446,MI,River Raisin National Battlefield Park,41.91291085,-83.37620464
432,slbe,0,10663,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
433,slbe,1,11830,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
434,slbe,2,23057,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
435,slbe,3,31584,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
436,slbe,4,73147,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
437,slbe,5,200494,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
438,slbe,6,499376,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
439,slbe,7,397417,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
440,slbe,8,187498,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
441,slbe,9,105630,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
442,slbe,10,16318,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
443,slbe,11,12987,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591
444,liho,0,176,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
445,liho,1,4841,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
446,liho,2,12126,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
447,liho,3,24994,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
448,liho,4,36577,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
449,liho,5,24601,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
450,liho,6,29314,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
451,liho,7,22486,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
452,liho,8,14272,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
453,liho,9,16983,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
454,liho,10,7617,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
455,liho,11,3829,IL,Lincoln Home National Historic Site,39.79715642,-89.64513397
456,gero,0,633,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
457,gero,1,2404,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
458,gero,2,4104,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
459,gero,3,11845,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
460,gero,4,36257,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
461,gero,5,8702,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
462,gero,6,28453,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
463,gero,7,15558,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
464,gero,8,10039,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
465,gero,9,9856,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
466,gero,10,5608,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
467,gero,11,6671,IN,George Rogers Clark National Historical Park,38.67912659,-87.53545212
468,indu,0,69916,IN,Indiana Dunes National Park,41.63765525,-87.09647445
469,indu,1,85702,IN,Indiana Dunes National Park,41.63765525,-87.09647445
470,indu,2,219070,IN,Indiana Dunes National Park,41.63765525,-87.09647445
471,indu,3,107862,IN,Indiana Dunes National Park,41.63765525,-87.09647445
472,indu,4,142403,IN,Indiana Dunes National Park,41.63765525,-87.09647445
473,indu,5,302203,IN,Indiana Dunes National Park,41.63765525,-87.09647445
474,indu,6,449968,IN,Indiana Dunes National Park,41.63765525,-87.09647445
475,indu,7,290469,IN,Indiana Dunes National Park,41.63765525,-87.09647445
476,indu,8,206226,IN,Indiana Dunes National Park,41.63765525,-87.09647445
477,indu,9,105984,IN,Indiana Dunes National Park,41.63765525,-87.09647445
478,indu,10,79674,IN,Indiana Dunes National Park,41.63765525,-87.09647445
479,indu,11,74808,IN,Indiana Dunes National Park,41.63765525,-87.09647445
480,libo,0,37,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
481,libo,1,1123,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
482,libo,2,2383,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
483,libo,3,4782,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
484,libo,4,11453,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
485,libo,5,28179,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
486,libo,6,60560,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
487,libo,7,7913,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
488,libo,8,18719,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
489,libo,9,1724,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
490,libo,10,1492,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
491,libo,11,349,IN,Lincoln Boyhood National Memorial,38.11817004,-86.99656861
492,chyo,0,122,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
493,chyo,1,815,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
494,chyo,2,1100,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
495,chyo,3,820,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
496,chyo,4,1460,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
497,chyo,5,1550,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
498,chyo,6,1379,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
499,chyo,7,2429,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
500,chyo,8,2745,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
501,chyo,9,378,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
502,chyo,10,766,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
503,chyo,11,542,OH,Charles Young Buffalo Soldiers National Monument,39.70817829,-83.89328575
504,cuva,0,88020,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
505,cuva,1,82061,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
506,cuva,2,126521,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
507,cuva,3,177318,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
508,cuva,4,225949,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
509,cuva,5,284079,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
510,cuva,6,284928,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
511,cuva,7,285616,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
512,cuva,8,226681,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
513,cuva,9,203708,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
514,cuva,10,142329,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
515,cuva,11,110787,OH,Cuyahoga Valley National Park,41.26093905,-81.57116722
516,daav,0,677,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
517,daav,1,2144,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
518,daav,2,4932,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
519,daav,3,9485,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
520,daav,4,13570,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
521,daav,5,10795,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
522,daav,6,11572,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
523,daav,7,7967,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
524,daav,8,8331,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
525,daav,9,7970,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
526,daav,10,5374,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
527,daav,11,11892,OH,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045
528,fila,0,110,OH,First Ladies National Historic Site,40.79689857,-81.37579869
529,fila,1,175,OH,First Ladies National Historic Site,40.79689857,-81.37579869
530,fila,2,257,OH,First Ladies National Historic Site,40.79689857,-81.37579869
531,fila,3,284,OH,First Ladies National Historic Site,40.79689857,-81.37579869
532,fila,4,1195,OH,First Ladies National Historic Site,40.79689857,-81.37579869
533,fila,5,1590,OH,First Ladies National Historic Site,40.79689857,-81.37579869
534,fila,6,1470,OH,First Ladies National Historic Site,40.79689857,-81.37579869
535,fila,7,1290,OH,First Ladies National Historic Site,40.79689857,-81.37579869
536,fila,8,970,OH,First Ladies National Historic Site,40.79689857,-81.37579869
537,fila,9,896,OH,First Ladies National Historic Site,40.79689857,-81.37579869
538,fila,10,908,OH,First Ladies National Historic Site,40.79689857,-81.37579869
539,fila,11,1768,OH,First Ladies National Historic Site,40.79689857,-81.37579869
540,hocu,0,1226,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
541,hocu,1,1627,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
542,hocu,2,3838,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
543,hocu,3,4062,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
544,hocu,4,6477,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
545,hocu,5,7976,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
546,hocu,6,8956,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
547,hocu,7,9816,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
548,hocu,8,6548,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
549,hocu,9,5581,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
550,hocu,10,2592,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
551,hocu,11,1639,OH,Hopewell Culture National Historical Park,39.31594374,-83.08049456
552,jaga,0,50,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
553,jaga,1,2628,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
554,jaga,2,1902,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
555,jaga,3,4697,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
556,jaga,4,4701,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
557,jaga,5,5176,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
558,jaga,6,6910,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
559,jaga,7,4520,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
560,jaga,8,3495,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
561,jaga,9,3833,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
562,jaga,10,2073,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
563,jaga,11,1320,OH,James A Garfield National Historic Site,41.66486549,-81.35086557
564,pevi,0,696,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
565,pevi,1,666,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
566,pevi,2,938,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
567,pevi,3,1374,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
568,pevi,4,9423,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
569,pevi,5,26722,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
570,pevi,6,25719,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
571,pevi,7,31540,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
572,pevi,8,16910,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
573,pevi,9,4789,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
574,pevi,10,1290,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
575,pevi,11,1258,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
576,wiho,0,86,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
577,wiho,1,1199,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
578,wiho,2,2148,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
579,wiho,3,2509,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
580,wiho,4,3420,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
581,wiho,5,4296,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
582,wiho,6,4919,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
583,wiho,7,3726,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
584,wiho,8,3205,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
585,wiho,9,2897,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
586,wiho,10,2018,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
587,wiho,11,1973,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
